I_D,FLAG_TSUNAMI,YEAR,MAGNITUDE,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,DEATHS
9933,No,2012,4.1,BRAZIL,BRAZIL:  MONTES CLAROS,-16.764,-43.999,160,
9902,No,2012,6.1,ITALY,ITALY:  EMILIA ROMAGNA:  MIRANDOLA,44.89,11.23,130,7
9948,No,2012,5.1,ITALY,ITALY:  SANT'AGOSTINO,44.831,11.49,130,
9906,No,2012,5.6,BULGARIA,BULGARIA: PERNIK,42.645,22.968,110,
9901,No,2012,5.9,ITALY,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",44.851,11.086,130,17
9909,No,2012,5.8,INDONESIA,INDONESIA:  JAVA,-7.692,106.371,60,
9921,No,2012,6.1,TURKEY,TURKEY:  FETHIYE; GREECE:  RHODES,36.42,28.88,140,
9922,No,2012,5.8,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH,36.023,69.351,40,75
9949,No,2012,5.3,TURKEY,TURKEY:  SIRNAK,37.294,42.325,140,
9919,No,2012,5.5,CHINA,CHINA:  YUNNAN AND SICHUAN PROVINCES,27.767,100.781,30,4
9924,No,2012,6.3,CHINA,CHINA:  XINJIANG PROVINCE,43.433,84.7,40,
9950,No,2012,4.9,CHINA,CHINA:  JIANGSU PROVINCE,32.978,119.593,30,1
9951,No,2012,6.5,INDONESIA,INDONESIA: BANDA ACEH,2.707,96.045,60,1
9926,No,2012,6.4,SOLOMON ISLANDS,SOLOMON ISLANDS: GUADALCANAL,-9.694,159.727,170,
9928,No,2012,6.5,IRAN,"IRAN:  AHAR, HARIS, VARZAGAN",38.329,46.826,140,306
9929,No,2012,7.7,RUSSIA,RUSSIA:  SAKHALIN ISLAND,49.8,145.064,50,
9938,No,2012,6.3,INDONESIA,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",-1.315,120.096,170,6
9934,Yes,2012,7.3,NICARAGUA,NICARAGUA:  OFF THE COAST,12.139,-88.59,100,
9935,Yes,2012,7.6,PHILIPPINES,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",10.811,126.638,170,1
9936,Yes,2012,7.6,COSTA RICA,COSTA RICA:  NICOYA,10.085,-85.315,100,2
9937,No,2012,5.6,CHINA,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,27.575,103.983,30,81
9968,No,2012,5,INDIA,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,60,
9941,Yes,2012,7.7,CANADA,CANADA:  QUEEN CHARLOTTE ISLANDS,52.788,-132.101,150,
9942,Yes,2012,7.3,GUATEMALA,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,100,48
9943,No,2012,6.8,MYANMAR (BURMA),MYANMAR (BURMA):  SHWEBO,23.005,95.885,60,26
9944,No,2012,5.1,CHINA,CHINA:  XINJIANG PROVINCE:  RUOQIANG,40.411,90.355,40,
9945,No,2012,5.7,IRAN,IRAN:  KHORASAN PROVINCE,33.506,59.571,140,8
9946,Yes,2012,7.2,JAPAN,JAPAN:  HONSHU:  MIYAGI PREFECTURE,37.89,143.949,30,
9953,Yes,2013,7.5,USA,ALASKA:  SOUTHEASTERN,55.393,-134.652,150,
9957,No,2013,6.1,INDONESIA,INDONESIA:  SUMATERA:  N,4.927,95.907,60,1
9958,Yes,2013,7.9,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.799,165.114,170,
9963,Yes,2013,7,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.928,166.018,170,
9964,No,2013,7,COLOMBIA,"COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA",1.135,-77.393,160,
9999,No,2013,4.2,RUSSIA,RUSSIA:  CHELYABINSK (METEOR EXPLOSION),55.15,61.41,40,
9965,No,2013,4.9,CHINA,CHINA:  YUNNAN PROVINCE:  QIAOJIA,27.226,103.071,30,
9966,No,2013,5.3,PERU,PERU:  S,-15.748,-71.425,160,
9967,No,2013,5.4,CHINA,CHINA:  YUNNAN PROVINCE,25.98,99.812,30,
10000,No,2013,5.1,CHINA,CHINA:  XINJIAN PROVINCE:  S,40.119,77.466,40,
9975,No,2013,6,TAIWAN,"TAIWAN:  NANTOU COUNTY, TAIPEI",23.828,121.215,30,1
9974,No,2013,6.3,IRAN,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",28.428,51.593,140,37
10182,No,2013,5.4,HONDURAS,HONDURAS: ATLANTIDA,15.52,-87.159,100,
9980,No,2013,5.8,JAPAN,JAPAN,34.369,134.828,30,
9976,No,2013,7.7,IRAN,IRAN; PAKISTAN:  MASHKAL,28.033,61.996,140,40
10035,No,2013,5.8,JAPAN,JAPAN: MIYAKEJIMA,33.958,139.352,30,
10036,No,2013,2.1,USA,TEXAS:  WEST,31.817,-97.088,150,14
9977,Yes,2013,7.2,RUSSIA,RUSSIA:  KURIL ISLANDS,46.221,150.788,50,
9978,No,2013,6.6,CHINA,CHINA:  SICHUAN PROVINCE:  LONGMEN,30.308,102.888,30,196
9983,No,2013,5.5,AFGHANISTAN,AFGHANISTAN:  KAMA,34.526,70.22,40,18
9991,No,2013,5.7,INDIA,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",33.061,75.863,60,3
9994,No,2013,6.1,IRAN,IRAN:  HORMOZGAN: BASHAGARD,26.56,57.77,140,2
10037,No,2013,4.9,ALGERIA,ALGERIA:  ALGIERS,36.703,5.261,15,
9998,No,2013,8.3,RUSSIA,RUSSIA:  SEVERO KURILSKIYE,54.892,153.221,50,
10003,No,2013,5.7,PHILIPPINES,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",7.275,124.898,170,
10002,No,2013,6.3,TAIWAN,TAIWAN:  JENAI,23.789,121.141,30,4
10007,No,2013,5.3,RUSSIA,RUSSIA:  KEMEROVO,54.263,86.173,40,
10006,No,2013,5.1,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.305,116.058,60,
10005,No,2013,6.1,INDONESIA,INDONESIA:  BANDA ACEH,4.645,96.665,60,42
10038,No,2013,5.7,INDONESIA,INDONESIA:  JAVA,-8.803,113.002,60,
10034,No,2013,4.8,ALGERIA,ALGERIA:  HAMMAM MELOUANE,36.534,3.086,15,
10021,Yes,2013,6.5,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,-41.704,174.337,170,
10018,No,2013,6,CHINA,"CHINA:   GANSU:  DINGXI, MIN",34.512,104.262,30,94
10295,No,2013,5.2,INDIA,INDIA:  KASHMIR:  KISHTWAR,33.297,75.95,60,
10033,No,2013,5.5,GREECE,"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI",38.689,22.695,130,
10296,No,2013,5.7,CHINA,CHINA:  TIBET (XIZANG PROVINCE): QAMDO,30.046,97.957,40,
10032,No,2013,6.5,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",-41.731,174.027,170,
10029,No,2013,6.2,MEXICO,"MEXICO:  SAN MARCOS, ACAPULCO",16.878,-99.498,150,
10297,No,2013,5.2,CHINA,CHINA:  YUNNAN PROVINCE: SHANGRI-LA,28.239,99.328,30,
10031,No,2013,5.8,CHINA,CHINA:  YUNNAN PROVINCE:  BENZILAN,28.243,99.35,30,5
10030,No,2013,6.4,GUATEMALA,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",14.606,-92.121,100,1
10039,Yes,2013,7.7,PAKISTAN,"PAKISTAN:  AWARAN, KECH",26.951,65.501,60,825
10040,No,2013,7.1,PERU,PERU:  AREQUIPA,-16.15,-74.87,160,
10043,No,2013,6.8,PAKISTAN,PAKISTAN: AWARAN,27.183,65.505,60,22
10049,No,2013,6.6,GREECE,GREECE:  CRETE:  CHANIA,35.514,23.252,130,
10048,No,2013,7.1,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",9.88,124.117,170,222
10050,No,2013,5.5,INDONESIA,INDONESIA:  BANDA ACEH,5.103,95.971,60,1
10052,Yes,2013,7.1,JAPAN,JAPAN:  HONSHU:  E COAST,37.2,144.6,30,
10305,No,2013,5.2,TAJIKISTAN,TAJIKISTAN:  VAHDAT,38.41,68.89,40,
10054,Yes,2013,7.7,ANTARCTICA,SCOTIA SEA:  SOUTH ORKNEY ISLANDS,-60.274,-46.401,20,
10306,No,2013,5.3,CHINA,CHINA:  JILIN PROVINCE:  SONGYUAN,44.599,124.168,30,
10056,No,2013,5.7,IRAN,IRAN:  BORAZJAN,29.275,51.313,140,8
10059,No,2014,5.3,IRAN,IRAN:  BASTAK,27.15,54.448,140,1
10308,No,2014,5.6,COLOMBIA,COLOMBIA:  SIPI,4.557,-76.644,160,
10068,No,2014,6.4,USA TERRITORY,PUERTO RICO,19.043,-66.81,90,
10067,No,2014,6.1,NEW ZEALAND,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.66,175.814,170,
10070,No,2014,6.1,INDONESIA,INDONESIA:  JAVA:  BANYUMAS,-7.986,109.265,60,
10069,No,2014,6.1,GREECE,GREECE:  KEFALONIA,38.208,20.453,130,
10072,No,2014,5.3,IRAN,IRAN:  GOHARAN,26.589,57.741,140,
10071,No,2014,6,GREECE,GREECE:  KEFALONIA:  LIXOURION,38.244,20.379,130,
10309,No,2014,4.1,USA,OKLAHOMA:  GUTHRIE,35.937,-97.271,150,
10073,No,2014,6.9,CHINA,CHINA:  XINJIANG PROVINCE:  YUTIAN,35.905,82.586,40,
10074,No,2014,4.5,AUSTRALIA,AUSTRALIA:  KALGOORLIE,-30.686,121.332,60,
10087,No,2014,6.3,JAPAN,JAPAN:  SOUTHWESTERN,33.684,131.825,30,
10075,Yes,2014,6.7,CHILE,CHILE:  IQUIQUE,-19.965,-70.814,160,
10082,No,2014,5.1,USA,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",33.863,-117.835,150,
10079,Yes,2014,8.2,CHILE,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO",-19.61,-70.769,160,7
10080,Yes,2014,7.7,CHILE,CHILE:  NORTHERN:  IQUIQUE,-20.571,-70.493,160,
10081,No,2014,5.4,CHINA,CHINA:  YUNNAN PROVINCE:  XILUODU,28.174,103.619,30,
10083,No,2014,6.1,NICARAGUA,"NICARAGUA:  NAGAROTE, MANAGUA",12.403,-86.378,100,2
10310,No,2014,7.1,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.586,155.049,170,1
10084,Yes,2014,7.6,SOLOMON ISLANDS,SOLOMON ISLANDS,-11.27,162.148,170,
10085,Yes,2014,7.4,SOLOMON ISLANDS,SOLOMON ISLANDS,-11.463,162.051,170,
10086,No,2014,5.2,NICARAGUA,"NICARAGUA:  MANAGUA, CIUDAD SANDINO",12.151,-86.281,100,
10088,Yes,2014,7.2,MEXICO,MEXICO:  GUERRERO; MEXICO CITY,17.397,-100.972,150,
10091,Yes,2014,7.5,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON SEA,-6.755,155.024,170,
10093,No,2014,6.1,THAILAND,THAILAND:  CHIANG RAI,19.656,99.67,60,1
10095,No,2014,6.4,MEXICO,MEXICO:  TECPAN,17.235,-100.746,150,
10094,No,2014,4.5,PAKISTAN,PAKISTAN:  NAWABSHAH,26.387,68.358,60,2
10099,No,2014,3.6,GERMANY,GERMANY:  HESSE,49.799,8.69,120,
10098,No,2014,5,ALBANIA,ALBANIA:  BELSH,41.115,19.777,130,
10096,No,2014,6.9,GREECE,"GREECE, TURKEY",40.24,25.33,130,3
10097,No,2014,5.9,CHINA,CHINA:  YUNNAN PROVINCE:  YINGJIANG,25,97.845,30,
10101,Yes,2014,6.9,NEW ZEALAND,NEW ZEALAND:  SSE OF RAOUL ISLAND,-29.977,-177.725,170,
10100,Yes,2014,7.9,USA,ALASKA:  ALEUTIAN ISLANDS,51.849,178.735,150,
10102,No,2014,6.9,MEXICO,MEXICO; GUATEMALA:  SAN MARCOS,14.728,-92.578,150,3
10105,Yes,2014,6.5,JAPAN,JAPAN:  SANRIKU,37.005,142.453,30,
10314,No,2014,3.9,USA,OKLAHOMA:  HARRAH,35.524,-97.146,150,
10107,Yes,2014,6.1,USA,ALASKA:  SOUTHEASTERN,58.306,-136.96,150,
10104,No,2014,6.3,MEXICO,MEXICO:  OAXACA,17.682,-95.653,150,1
10103,No,2014,5.5,ALGERIA,ALGERIA:  ALGIERS,36.841,3.301,15,6
10106,No,2014,6.2,CHINA,"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG",27.189,103.409,30,615
10109,No,2014,5.5,SOUTH AFRICA,SOUTH AFRICA:  ORKNEY,-26.99,26.705,10,1
10113,No,2014,5.1,ECUADOR,ECUADOR:  QUITO,-0.018,-78.322,160,2
10112,No,2014,5,CHINA,CHINA:  YUNNAN PROVINCE:  YONGSHAN,28.125,103.546,30,
10111,No,2014,6.2,IRAN,IRAN:  ILAM PROVINCE:  ABDANAN,32.663,47.673,140,
10110,No,2014,6.1,USA,"CALIFORNIA:  NAPA, VALLEJO",38.216,-122.312,150,1
10117,No,2014,5.2,PHILIPPINES,PHILIPPINES:  BARANGAY LUAYON,6.864,125.233,170,
10118,No,2014,5.1,PERU,PERU:  PARURO PROVINCE,-13.843,-71.695,160,8
10116,No,2014,6.1,CHINA,CHINA:   YUNNAN PROVINCE:  YONGPING,23.383,100.47,30,1
10115,Yes,2014,7,CHILE,CHILE: EASTER ISLAND REGION,-32.108,-110.811,160,
10193,Yes,2014,7.3,EL SALVADOR,EL SALVADOR:  GULF OF FONSECA,12.526,-88.123,100,1
10119,Yes,2014,7.1,INDONESIA,INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,170,
10121,No,2014,5.9,CHINA,CHINA:  SICHUAN PROVINCE:  GARZE,30.34,101.737,30,5
10122,No,2014,6.2,JAPAN,"JAPAN:  NAGANO:  HAKUBA, OTARI",36.641,137.888,30,
10128,No,2014,5.6,CHINA,CHINA:  YUNNAN PROVINCE:  YONGPING,23.358,100.533,30,1
10315,No,2014,4.9,ALGERIA,ALGERIA:  BLIDA,36.492,3.025,15,
10320,No,2015,5.3,CHINA,CHINA:  SICHUAN PROVINCE:  LESHAN,29.353,103.199,30,
10131,Yes,2015,6.7,JAPAN,JAPAN:  HONSHU,39.856,142.881,30,
10135,Yes,2015,6.4,VANUATU,VANUATU ISLANDS,-16.431,168.148,170,
10127,No,2015,4.5,CHINA,CHINA:  YUNNAN PROVINCE,23.01,101.755,30,
10126,No,2015,3.6,BOSNIA-HERZEGOVINA,BALKANS NW:  BOSNIA-HERZEGOVINA:,44.534,18.934,130,4
10125,No,2015,5.1,CHINA,CHINA:  XINJIANG PROVINCE:  SHAWAN,44.133,85.568,40,
10124,No,2015,5.4,PAKISTAN,PAKISTAN:  BATTAGRAM,34.671,73.278,60,
10321,No,2015,4.5,PERU,PERU:  AREQUIPA:  CAYLLOMA:  CABANACONDE,-15.693,-71.934,160,
10335,No,2015,5.5,CHINA,"CHINA:   YUNNAN PROVINCE:  CANGYUAN, GENGMA",23.5,98.9,30,
10137,No,2015,4.4,SERBIA,BALKANS NW: SERBIA:  KOSJERIC,44.088,19.861,130,
10336,No,2015,6.2,COLOMBIA,"COLOMBIA:  ANTIOQUIA, SANTANDER",6.8,-73.01,160,
10132,No,2015,4.6,CHINA,CHINA:  ANHUI PROVINCE:  FUYANG,33.15,115.8,30,2
10133,Yes,2015,7.5,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-4.729,152.562,170,
10136,No,2015,6.4,TAIWAN,TAIWAN:  TAIPEI,24.203,122.316,30,1
10134,No,2015,7.8,NEPAL,NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH,28.231,84.731,60,8200
10140,Yes,2015,5.7,JAPAN,JAPAN:  HONSHU:  S. OF,31.529,140.213,30,
10139,Yes,2015,7.5,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-5.462,151.875,170,
10141,No,2015,7.3,NEPAL,NEPAL:   DOLAKHA,27.809,86.066,60,117
10143,No,2015,7.8,JAPAN,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND],27.839,140.493,30,
10151,No,2015,6,MALAYSIA,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",5.987,116.541,170,18
10153,No,2015,5.3,INDIA,INDIA:  KOKRAJHAR,26.638,90.41,60,
10152,No,2015,6.4,CHINA,CHINA:  S. XINJIANG:  HOTAN,37.6,78.2,40,3
10338,No,2015,6.1,PHILIPPINES,PHILIPPINES:  MINDANAO,10.169,125.891,170,1
10147,Yes,2015,6.7,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.307,158.403,170,
10146,Yes,2015,7,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.401,165.141,170,
10145,No,2015,5.1,PAKISTAN,PAKISTAN:  ABBOTTABAD,33.856,73.193,60,3
10157,Yes,2015,6.9,USA,ALASKA,52.214,-169.399,150,
10149,No,2015,7,INDONESIA,INDONESIA:  PAPUA,-2.629,138.528,170,1
10150,No,2015,5.9,PANAMA,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,8.231,-77.315,100,
10148,No,2015,5.8,RWANDA,RWANDA:  BUKAVU,-2.141,28.897,10,3
10341,No,2015,4.5,EL SALVADOR,EL SALVADOR:  ALEGRIA,13.668,-88.478,100,
10156,Yes,2015,8.3,CHILE,CHILE:  CENTRAL,-31.573,-71.674,160,7
10158,No,2015,6.6,INDONESIA,INDONESIA:  SORONG,-0.59,131.27,170,
10160,No,2015,5.8,ARGENTINA,ARGENTINA:  GALPON,-25.442,-64.632,160,2
10159,No,2015,7.5,AFGHANISTAN,AFGHANISTAN: HINDU KUSH,36.524,70.368,40,399
10343,No,2015,6.5,INDONESIA,INDONESIA:  EAST NUSA TENGGARA:  ALOR,-8.338,124.875,60,
10161,No,2015,5.3,VENEZUELA,VENEZUELA:  MERIDA,8.477,-71.365,160,1
10162,Yes,2015,6.9,CHILE,CHILE:  LA SERENA,-29.439,-72.105,160,
10163,Yes,2015,6.7,JAPAN,JAPAN:  KYUSYU ISLAND,31.001,128.873,30,
10164,Yes,2015,6.5,GREECE,"GREECE:  LEFKADA, KEFALONIA, ITHACA",38.67,20.6,130,2
10344,No,2015,5.6,KYRGYZSTAN,KYRGYZSTAN: OSH,40.376,73.204,40,
10441,Yes,2015,6.8,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.899,158.422,170,
10345,No,2015,5.1,VENEZUELA,VENEZUELA:  MERIDA,8.48,-71.42,160,1
10166,No,2015,7.6,PERU,PERU-BRAZIL,-10.77,-71.41,160,
10165,No,2015,7.6,PERU,PERU-BRAZIL,-10.07,-70.98,160,
10168,No,2015,7.2,TAJIKISTAN,TAJIKISTAN,38.211,72.78,40,2
10350,No,2015,6.6,MEXICO,MEXICO:  COCOTITLAN,15.802,-93.633,150,2
10169,No,2015,6.3,AFGHANISTAN,AFGHANISTAN; PAKISTAN,36.494,71.126,40,4
10170,No,2016,6.7,INDIA,INDIA:  IMPAHL,24.804,93.651,60,13
10171,No,2016,5.6,INDONESIA,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",-3.873,127.229,170,1
10172,No,2016,7.1,USA,ALASKA:  KENAI,59.658,-153.452,150,
10173,No,2016,6.3,MOROCCO,MOROCCO:  MELILLA,35.649,-3.682,15,1
10174,No,2016,6.4,TAIWAN,TAIWAN:  TAINAN,22.97,120.46,30,117
10175,Yes,2016,7.8,INDONESIA,INDONESIA: SUMATRA:,-4.952,94.33,60,
10186,No,2016,6.6,AFGHANISTAN,AFGHANISTAN:  KHYBER PAKHTUNKHWA,36.473,71.131,40,6
10363,No,2016,6.9,MYANMAR (BURMA),INDIA: ASSAM; BANGLADESH,23.094,94.865,60,2
10177,No,2016,7,JAPAN,"JAPAN:  KUMAMOTO, OITA",32.791,130.754,30,50
10176,Yes,2016,7.8,ECUADOR,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",0.35,-80.16,160,663
10179,Yes,2016,7,VANUATU,VANUATU ISLANDS,-16.043,167.379,170,
10178,No,2016,5.2,CHINA,CHINA:  TIBET (XIZANG PROVINCE),32.022,95.027,40,
10181,No,2016,6.9,ECUADOR,ECUADOR:  MANABI PROVINCE,0.495,-79.616,160,1
10364,No,2016,5.4,ALGERIA,ALGERIA:  MEDEA:  MIHOUB,36.431,3.517,15,
10365,No,2016,6.6,INDONESIA,INDONESIA:  SUMATRA:  PESISIR SELATAN,-2.097,100.665,60,1
10185,No,2016,6.3,INDONESIA,INDONESIA:  MALUKU:  TERNATE ISLAND,1.279,126.371,170,
10187,No,2016,5,TAJIKISTAN,TAJIKISTAN:  RASHT,38.881,70.559,40,
10188,No,2016,7.7,USA TERRITORY,NORTHERN MARIANA ISLANDS,18.543,145.507,170,
10366,No,2016,4.9,CHINA,CHINA:  GUANGXI PROVINCE,24.134,111.478,30,
10189,No,2016,5.6,INDONESIA,INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA,-8.194,117.814,60,
10190,Yes,2016,7.2,NEW CALEDONIA,NEW CALEDONIA:  LOYALTY ISLANDS,-22.477,173.117,170,
10191,No,2016,5.5,PERU,PERU:  AREQUIPA,-15.64,-71.68,160,9
10192,Yes,2016,7.4,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,SOUTH SANDWICH ISLANDS,-55.285,-31.877,70,
10481,Yes,2016,6,JAPAN,JAPAN:  OFF EAST COAST HONSHU,40.394,143.68,30,
10194,No,2016,6.2,ITALY,"ITALY:  ACCUMOLI, ARQUATA, AMATRICE",42.704,13.238,130,299
10195,No,2016,6.8,MYANMAR (BURMA),MYANMAR (BURMA): CHAUK,20.923,94.569,60,4
10196,Yes,2016,7,NEW ZEALAND,NEW ZEALAND:  GISBORNE,-37.359,179.146,170,
10197,No,2016,5.9,TANZANIA,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI,-1.036,31.618,10,23
10198,No,2016,5.1,MACEDONIA,BALKANS NW:  MACEDONIA,42.008,21.488,130,
10199,No,2016,5.4,SOUTH KOREA,SOUTH KOREA:  GYEONGJU,35.781,129.216,30,1
10228,No,2016,4.8,RWANDA,RWANDA:  RISUZI; CONGO:  UKAVU,-2.65,29.06,10,8
10373,No,2016,5.5,NICARAGUA,NICARAGUA:  LEON,12.442,-86.515,100,1
10229,No,2016,5.4,PAKISTAN,"PAKISTAN:  MANSEHRA, NARAN",34.905,73.682,60,1
10200,No,2016,6.2,JAPAN,JAPAN:  KURAYOSHI,35.374,133.809,30,
10201,No,2016,6.1,ITALY,"ITALY:  VISSO, USSITA",42.956,13.067,130,1
10202,No,2016,6.6,ITALY,ITALY: NORCIA,42.84,13.11,130,2
10204,No,2016,5,USA,OKLAHOMA:  CUSHING,35.988,-96.805,150,
10206,Yes,2016,7.8,NEW ZEALAND,NEW ZEALAND:  AMBERLEY,-42.737,173.054,170,2
10209,Yes,2016,6.9,JAPAN,JAPAN: NEAR E COAST HONSHU,37.393,141.387,30,
10211,Yes,2016,6.9,NICARAGUA,NICARAGUA,11.96,-88.835,100,
10386,No,2016,6.6,CHINA,CHINA:  XINJIANG PROVINCE:  KASHGAR,39.273,73.978,40,1
10230,No,2016,5.4,NEPAL,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",27.802,86.532,40,1
10231,No,2016,4.2,POLAND,POLAND:  RUDNA,51.613,16.157,120,8
10379,No,2016,5.3,COSTA RICA,"COSTA RICA:  PARAISO, TURRIALBA",9.949,-83.807,100,
10232,No,2016,6.2,PERU,"PERU:  PUNO, LAMPA",-15.44,-70.93,160,1
10215,No,2016,6.5,INDONESIA,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,5.283,96.168,60,104
10380,No,2016,6,CHINA,CHINA:  N. XINJIANG:  URUMQI,43.823,86.345,40,1
10218,Yes,2016,7.8,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.681,161.327,170,1
10219,Yes,2016,6.9,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.749,161.132,170,
10220,Yes,2016,7.9,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,-4.505,153.522,170,
10221,No,2016,5.4,ECUADOR,ECUADOR:  ESMERALDAS,0.93,-79.84,160,3
10224,Yes,2016,7.6,CHILE,CHILE,-43.517,-74.391,160,
10226,No,2017,5.7,INDIA,INDIA:  AMBASA;  BANGLADESH,24.015,92.018,60,3
10225,Yes,2017,6.9,FIJI,FIJI ISLANDS,-19.373,176.052,170,
10227,No,2017,5,IRAN,IRAN:  KHONJ,28.2,53.107,140,4
10254,No,2017,5.5,MADAGASCAR,MADAGASCAR: ANTSIRABE,-20.16,46.647,60,2
10234,No,2017,5.7,ITALY,ITALY:  FARINDOLA,42.529,13.282,130,34
10235,Yes,2017,7.9,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.246,155.172,170,3
10405,No,2017,5.3,TURKEY,TURKEY:  CANAKKALE,39.599,26.065,140,
10403,No,2017,5.5,COLOMBIA,COLOMBIA:  HUILA,3.449,-74.672,160,
10237,No,2017,6.3,PAKISTAN,PAKISTAN:  PASNI,25.191,63.264,60,
10238,No,2017,6.5,PHILIPPINES,PHILIPPINES: SURIGAO DEL NORTE,9.907,125.452,170,8
10404,No,2017,5.9,ZAMBIA,ZAMBIA:  KAPUTA,-8.44,30.031,10,
10316,No,2017,5.7,PHILIPPINES,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.496,170,1
10239,No,2017,5.1,MYANMAR (BURMA),MYANMAR (BURMA):  THARRAWADDY,17.399,96,60,2
10436,No,2017,5.6,INDONESIA,INDONESIA:  BALI,-8.492,115.323,60,
10468,No,2017,5,CHINA,CHINA:   YUNNAN PROVINCE,25.938,99.841,30,
10240,No,2017,6.1,IRAN,IRAN:  SEFID SANG,35.776,60.436,140,2
10242,No,2017,5.9,PHILIPPINES,"PHILIPPINES: BATANGAS, CALABARZON",13.77,120.935,170,
10241,No,2017,4.8,EL SALVADOR,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.766,-89.155,100,1
10244,Yes,2017,6.9,CHILE,CHILE:  VALPARAISO,-33.038,-72.062,160,
10245,Yes,2017,6.9,PHILIPPINES,PHILIPPINES: SARANGANI,5.504,125.066,170,
10247,Yes,2017,6.2,CANADA,ALASKA:  SKAGWAY; CANADA:  BRITISH COLUMBIA,59.852,-136.677,150,
10437,No,2017,6,TAJIKISTAN,"KYRGYZSTAN:  OSH, BATKEN",39.494,71.444,40,
10248,No,2017,5.4,CHINA,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",37.643,75.31,40,8
10438,No,2017,5.1,AZERBAIJAN,IRAN:  ARDABIL,39.816,48.57,40,
10249,No,2017,5.6,IRAN,IRAN: KHORASAN,37.769,57.206,140,3
10255,No,2017,4.4,TANZANIA,TANZANIA: MWANZA,-3.043,32.888,10,1
10251,No,2017,4.9,TURKEY,"TURKEY: MANISA: SARUHANLI, GOLMARMARA",38.764,27.778,140,
10250,No,2017,6.6,INDONESIA,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,170,
10252,Yes,2017,6.3,GREECE,GREECE: LESBOS,38.93,26.365,130,1
10253,No,2017,6.9,GUATEMALA,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.909,-92.009,100,5
10317,No,2017,3.2,NEPAL,NEPAL:  DHADING,27.64,85.17,60,1
